Date,Temperature,Humidity,Elevation,Petrol tax,Nifty 50 turnover,Number of dispensers in fuel station,Storage capacity,Number of vehicles visiting the station,Petrol Sold,Diesel Sold
2023-06-27,32.0,70,788,17,39606.47,6,16,16661,50.3,25.6
2023-06-28,33.0,67,788,36,39629.16,6,16,7512,31.5,48.9
2023-06-29,32.0,65,788,13,36854.39,6,16,13825,27.203,33.2
2023-06-30,31.0,63,788,31,33359.45,6,16,18670,40.6,29.1
2023-07-01,30.0,60,788,17,33185.38,6,16,14706,54.406,46.7
2023-07-02,29.0,57,788,28,39233.29,6,16,14446,43.9,37.8
2023-07-03,28.0,54,788,19,32467.92,6,16,14007,37.5,52.1
2023-07-04,27.0,51,788,34,34773.24,6,16,15645,28.703,45.6
2023-07-05,26.0,48,788,15,39645.27,6,16,19401,59.6,27.8
2023-07-06,25.0,45,788,25,33828.91,6,16,10248,40.4,38.9
2023-07-07,24.0,42,788,30,37142.57,6,16,18050,34.7,52.3
2023-07-08,23.0,39,788,22,36149.26,6,16,21890,48.0,25.6
2023-07-09,22.0,36,788,16,37280.91,6,16,18893,24.9,47.6
2023-07-10,21.0,33,788,35,39840.23,6,16,21343,49.2,32.9
2023-07-11,20.0,30,788,21,37892.48,6,16,12067,59.1,56.7
2023-07-12,19.0,27,788,29,35919.53,6,16,21578,33.4,30.9
2023-07-13,18.0,24,788,18,35947.19,6,16,20165,42.0,24.3
2023-07-14,17.0,27,788,33,38969.64,6,16,20782,43.0,42.3
2023-07-15,16.0,30,788,24,39092.38,6,16,7471,32.5,35.6
2023-07-16,15.0,33,788,14,38638.15,6,16,4348,39.7,47.8
2023-07-17,16.0,36,788,26,36407.32,6,16,2917,56.0,26.7
2023-07-18,17.0,39,788,20,38663.28,6,16,8030,25.1,32.1
2023-07-19,18.0,42,788,27,38219.82,6,16,4775,55.0,46.5
2023-07-20,19.0,45,788,36,39606.47,6,16,9102,50.1,53.2
2023-07-21,20.0,48,788,23,39629.16,6,16,5603,38.9,29.3
2023-07-22,21.0,51,788,32,36854.39,6,16,3244,51.3,41.1
2023-07-23,22.0,54,788,13,33359.45,6,16,7888,44.6,37.6
2023-07-24,23.0,57,788,15,33185.38,6,16,3029,47.7,51.2
2023-07-25,24.0,60,788,19,39233.29,6,16,7022,41.8,25.6
2023-07-26,25.0,63,788,26,32467.92,6,16,5831,54.5,48.9
2023-07-27,26.0,65,788,22,34773.24,6,16,4335,46.6,33.2
2023-07-28,27.0,45,788,34,39645.27,6,16,7499,29.3,29.1
2023-07-29,28.0,42,788,31,33828.91,6,16,6236,53.4,46.7
2023-07-30,29.0,48,788,20,37142.57,6,16,9486,47.7,37.8
2023-07-31,30.0,40,788,28,36149.26,6,16,7287,39.2,52.1
2023-08-01,24.0,50,788,16,39106.91,6,16,5783,43.2,45.6
2023-08-02,22.0,55,788,33,39380.25,6,16,3901,59.1,27.8
2023-08-03,25.0,60,788,35,36571.11,6,16,6653,44.7,38.9
2023-08-04,23.0,52,788,27,38376.62,6,16,5505,40.1,52.3
2023-08-05,26.0,47,788,18,35946.85,6,16,3989,46.7,25.6
2023-08-06,27.0,43,788,21,39877.69,6,16,9825,44.5,47.6
2023-08-07,28.0,41,788,32,36389.27,6,16,3859,36.8,32.9
2023-08-08,26.0,39,788,23,38038.56,6,16,7501,25.4,56.7
2023-08-09,25.0,37,788,24,32973.88,6,16,7123,34.906,30.9
2023-08-10,23.0,35,788,30,36201.56,6,16,5895,37.2,24.3
2023-08-11,22.0,33,788,25,38679.52,6,16,3579,39.1,42.3
2023-08-12,21.0,35,788,14,36117.22,6,16,7432,33.1,35.6
2023-08-13,20.0,37,788,17,37857.42,6,16,4130,47.9,47.8
2023-08-14,19.0,40,788,36,37734.88,6,16,5311,36.7,26.7
2023-08-15,18.0,42,788,13,34868.21,6,16,2081,46.7,32.1
2023-08-16,19.0,45,788,27,36774.91,6,16,3410,52.406,46.5
2023-08-17,20.0,48,788,34,39760.73,6,16,2328,57.8,53.2
2023-08-18,22.0,51,788,20,35404.59,6,16,5502,35.5,29.3
2023-08-19,24.0,54,788,32,34715.79,6,16,3578,30.4,41.1
2023-08-20,25.0,57,788,16,39355.76,6,16,6223,34.7,37.6
2023-08-21,26.0,60,788,29,33827.45,6,16,6497,54.2,51.2
2023-08-22,27.0,63,788,23,38791.69,6,16,2953,54.3,25.6
2023-08-23,28.0,65,788,35,35186.59,6,16,8224,39.7,48.9
2023-08-24,29.0,63,788,15,39645.28,6,16,5177,38.9,33.2
2023-08-25,30.0,60,788,28,35878.54,6,16,9522,34.304,29.1
2023-08-26,31.0,57,788,14,38119.83,6,16,6869,44.1,46.7
2023-08-27,30.0,54,788,19,38805.92,6,16,2871,33.6,37.8
2023-08-28,29.0,51,788,22,35147.42,6,16,2960,54.1,52.1
2023-08-29,28.0,48,788,33,37480.27,6,16,9612,44.1,45.6
2023-08-30,27.0,45,788,30,39699.47,6,16,2998,31.1,27.8
2023-08-31,26.0,42,788,24,37816.58,6,16,4223,38.6,38.9
2023-09-01,25.0,39,788,21,33654.45,6,16,7945,56.3,52.3
2023-09-02,24.0,36,788,25,38905.16,6,16,4962,54.1,25.6
2023-09-03,23.0,33,788,18,37852.97,6,16,5589,52.5,47.6
2023-09-04,22.0,30,788,31,37199.22,6,16,7496,54.3,32.9
2023-05-28,21.0,27,675,36,33379.12,6,17,3685,44.5,56.7
2023-05-29,20.0,30,675,17,36393.65,6,17,3673,43.8,30.9
2023-05-30,19.0,33,675,26,39452.56,6,17,6415,34.7,24.3
2023-05-31,18.0,36,675,13,33825.67,6,17,9705,38.6,42.3
2023-06-01,17.0,39,675,16,37280.91,6,17,6839,42.406,35.6
2023-06-02,16.0,42,675,35,39840.23,6,17,3787,27.4,47.8
2023-06-03,17.0,45,675,31,37892.48,6,17,6571,42.1,26.7
2023-06-04,18.0,48,675,19,35919.53,6,17,7841,42.6,32.1
2023-06-05,19.0,51,675,27,35947.19,6,17,6809,49.906,46.5
2023-06-06,20.0,54,675,32,38969.64,6,17,7601,46.4,53.2
2023-06-07,21.0,57,675,22,39092.38,6,17,6173,31.5,29.3
2023-06-08,22.0,60,675,34,38638.15,6,17,6310,45.7,41.1
2023-06-09,23.0,63,675,15,36407.32,6,17,6829,40.2,37.6
2023-06-10,24.0,65,675,18,38663.28,6,17,3940,43.1,51.2
2023-06-11,25.0,67,675,28,38219.82,6,17,8190,48.4,25.6
2023-06-12,26.0,70,675,21,39606.47,6,17,8784,39.5,48.9
2023-06-13,27.0,72,675,30,39629.16,6,17,8230,42.1,33.2
2023-06-14,28.0,70,675,25,36854.39,6,17,6477,46.3,29.1
2023-06-15,29.0,67,675,33,33359.45,6,17,5957,29.8,46.7
2023-06-16,30.0,65,675,20,33185.38,6,17,6902,38.2,37.8
2023-06-17,31.0,63,675,14,39233.29,6,17,5394,47.2,52.1
2023-06-18,32.0,60,675,26,32467.92,6,17,7383,35.094,45.6
2023-06-19,33.0,57,675,29,34773.24,6,17,9304,47.1,27.8
2023-06-20,32.0,54,675,23,39645.27,6,17,7018,28.8,38.9
2023-06-21,31.0,51,675,36,33828.91,6,17,4631,59.5,52.3
2023-06-22,30.0,48,675,17,37142.57,6,17,4715,46.6,25.6
2023-06-23,29.0,45,675,27,36149.26,6,17,8808,37.6,47.6
2023-06-24,28.0,42,675,34,37280.91,6,17,7292,40.4,32.9
2023-06-25,27.0,39,675,20,39840.23,6,17,4957,39.5,56.7
2023-06-26,26.0,36,675,32,37892.48,6,17,4857,47.1,30.9
2023-06-27,25.0,33,675,16,35919.53,6,17,4744,34.5,24.3
2023-06-28,24.0,30,675,29,35947.19,6,17,4894,51.2,42.3
2023-06-29,23.0,27,675,23,38969.64,6,17,7811,50.8,35.6
2023-06-30,22.0,24,675,35,39092.38,6,17,4684,39.1,47.8
2023-07-01,21.0,27,675,15,38638.15,6,17,9707,26.203,26.7
2023-07-02,20.0,30,675,28,36407.32,6,17,7508,59.1,32.1
2023-07-03,19.0,33,675,14,38663.28,6,17,3275,45.6,46.5
2023-07-04,18.0,36,675,19,38219.82,6,17,7137,58.8,53.2
2023-07-05,17.0,39,675,22,39606.47,6,17,7201,25.3,29.3
2023-07-06,16.0,42,675,33,39629.16,6,17,6473,48.7,41.1
2023-07-07,15.0,45,675,30,36854.39,6,17,3904,51.1,37.6
2023-07-08,16.0,48,675,24,33359.45,6,17,7839,28.1,51.2
2023-07-09,17.0,51,675,21,33185.38,6,17,4156,44.7,25.6
2023-07-10,18.0,54,675,25,39233.29,6,17,6029,56.1,48.9
2023-07-11,19.0,57,675,18,32467.92,6,17,2791,43.6,33.2
2023-07-12,20.0,60,675,31,34773.24,6,17,2411,43.6,29.1
2023-07-13,21.0,63,675,36,39645.27,6,17,2189,56.5,46.7
2023-07-14,22.0,65,675,17,33828.91,6,17,3500,47.9,37.8
2023-07-15,26.0,60,675,32,38969.64,6,17,17874,32.1,46.5
2023-07-16,27.0,63,675,23,39092.38,6,17,13117,41.7,53.2
2023-07-17,28.0,65,675,24,38638.15,6,17,21774,27.5,29.3
2023-07-18,29.0,67,675,30,36407.32,6,17,16806,34.2,41.1
2023-07-19,30.0,70,675,25,38663.28,6,17,12833,41.1,37.6
2023-07-20,31.0,72,675,14,38219.82,6,17,17987,39.5,51.2
2023-07-21,32.0,70,675,17,39606.47,6,17,16661,50.3,25.6
2023-07-22,33.0,67,675,36,39629.16,6,17,7512,31.5,48.9
2023-07-23,32.0,65,675,13,36854.39,6,17,13825,27.203,33.2
2023-07-24,31.0,63,675,31,33359.45,6,17,18670,40.6,29.1
2023-07-25,30.0,60,675,17,33185.38,6,17,14706,54.406,46.7
2023-07-26,29.0,57,675,28,39233.29,6,17,14446,43.9,37.8
2023-07-27,28.0,54,675,19,32467.92,6,17,14007,37.5,52.1
2023-07-28,27.0,51,675,34,34773.24,6,17,15645,28.703,45.6
2023-07-29,26.0,48,675,15,39645.27,6,17,19401,59.6,27.8
2023-07-30,25.0,45,675,25,33828.91,6,17,10248,40.4,38.9
2023-07-31,24.0,42,675,30,37142.57,6,17,18050,34.7,52.3
2023-08-01,23.0,39,675,22,36149.26,6,17,21890,48.0,25.6
2023-08-02,22.0,36,675,16,37280.91,6,17,18893,24.9,47.6
2023-08-03,21.0,33,675,35,39840.23,6,17,21343,49.2,32.9
2023-08-04,20.0,30,675,21,37892.48,6,17,12067,59.1,56.7
2023-08-05,19.0,27,675,29,35919.53,6,17,21578,33.4,30.9
2023-08-06,18.0,24,675,18,35947.19,6,17,20165,42.0,24.3
2023-08-07,17.0,27,675,33,38969.64,6,17,20782,43.0,42.3
2023-08-08,16.0,30,675,24,39092.38,6,17,7471,32.5,35.6
2023-08-09,15.0,33,675,14,38638.15,6,17,4348,39.7,47.8
2023-08-10,16.0,36,675,26,36407.32,6,17,2917,56.0,26.7
2023-08-11,17.0,39,675,20,38663.28,6,17,8030,25.1,32.1
2023-08-12,18.0,42,675,27,38219.82,6,17,4775,55.0,46.5
2023-08-13,19.0,45,675,36,39606.47,6,17,9102,50.1,53.2
2023-08-14,20.0,48,675,23,39629.16,6,17,5603,38.9,29.3
2023-08-15,21.0,51,675,32,36854.39,6,17,3244,51.3,41.1
2023-08-16,22.0,54,675,13,33359.45,6,17,7888,44.6,37.6
2023-08-17,23.0,57,675,15,33185.38,6,17,3029,47.7,51.2
2023-08-18,24.0,60,675,19,39233.29,6,17,7022,41.8,25.6
2023-08-19,25.0,63,675,26,32467.92,6,17,5831,54.5,48.9
2023-08-20,26.0,65,675,22,34773.24,6,17,4335,46.6,33.2
2023-08-21,27.0,45,675,34,39645.27,6,17,7499,29.3,29.1
2023-08-22,28.0,42,675,31,33828.91,6,17,6236,53.4,46.7
2023-08-23,29.0,48,675,20,37142.57,6,17,9486,47.7,37.8
2023-08-24,30.0,40,675,28,36149.26,6,17,7287,39.2,52.1
2023-08-25,24.0,50,675,16,39106.91,6,17,5783,43.2,45.6
2023-08-26,22.0,55,675,33,39380.25,6,17,3901,59.1,27.8
2023-08-27,25.0,60,675,35,36571.11,6,17,6653,44.7,38.9
2023-08-28,23.0,52,675,27,38376.62,6,17,5505,40.1,52.3
2023-08-29,26.0,47,675,18,35946.85,6,17,3989,46.7,25.6
2023-08-30,27.0,43,675,21,39877.69,6,17,9825,44.5,47.6
2023-08-31,28.0,41,675,32,36389.27,6,17,3859,36.8,32.9
2023-09-01,26.0,39,675,23,38038.56,6,17,7501,25.4,56.7
2023-09-02,25.0,37,675,24,32973.88,6,17,7123,34.906,30.9
2023-09-03,23.0,35,675,30,36201.56,6,17,5895,37.2,24.3
2023-09-04,22.0,33,675,25,38679.52,6,17,3579,39.1,42.3
2023-05-28,21.0,35,1085,14,36117.22,4,16,7432,33.1,35.6
2023-05-29,20.0,37,1085,17,37857.42,4,16,4130,47.9,47.8
2023-05-30,19.0,40,1085,36,37734.88,4,16,5311,36.7,26.7
2023-05-31,18.0,42,1085,13,34868.21,4,16,2081,46.7,32.1
2023-06-01,19.0,45,1085,27,36774.91,4,16,3410,52.406,46.5
2023-06-02,20.0,48,1085,34,39760.73,4,16,2328,57.8,53.2
2023-06-03,22.0,51,1085,20,35404.59,4,16,5502,35.5,29.3
2023-06-04,24.0,54,1085,32,34715.79,4,16,3578,30.4,41.1
2023-06-05,25.0,57,1085,16,39355.76,4,16,6223,34.7,37.6
2023-06-06,26.0,60,1085,29,33827.45,4,16,6497,54.2,51.2
2023-06-07,27.0,63,1085,23,38791.69,4,16,2953,54.3,25.6
2023-06-08,28.0,65,1085,35,35186.59,4,16,8224,39.7,48.9
2023-06-09,29.0,63,1085,15,39645.28,4,16,5177,38.9,33.2
2023-06-10,30.0,60,1085,28,35878.54,4,16,9522,34.304,29.1
2023-06-11,31.0,57,1085,14,38119.83,4,16,6869,44.1,46.7
2023-06-12,30.0,54,1085,19,38805.92,4,16,2871,33.6,37.8
2023-06-13,29.0,51,1085,22,35147.42,4,16,2960,54.1,52.1
2023-06-14,28.0,48,1085,33,37480.27,4,16,9612,44.1,45.6
2023-06-15,27.0,45,1085,30,39699.47,4,16,2998,31.1,27.8
2023-06-16,26.0,42,1085,24,37816.58,4,16,4223,38.6,38.9
2023-06-17,25.0,39,1085,21,33654.45,4,16,7945,56.3,52.3
2023-06-18,24.0,36,1085,25,38905.16,4,16,4962,54.1,25.6
2023-06-19,23.0,33,1085,18,37852.97,4,16,5589,52.5,47.6
2023-06-20,22.0,30,1085,31,37199.22,4,16,7496,54.3,32.9
2023-06-21,21.0,27,1085,36,33379.12,4,16,3685,44.5,56.7
2023-06-22,20.0,30,1085,17,36393.65,4,16,3673,43.8,30.9
2023-06-23,19.0,33,1085,26,39452.56,4,16,6415,34.7,24.3
2023-06-24,18.0,36,1085,13,33825.67,4,16,9705,38.6,42.3
2023-06-25,17.0,39,1085,16,37280.91,4,16,6839,42.406,35.6
2023-06-26,16.0,42,1085,35,39840.23,4,16,3787,27.4,47.8
2023-06-27,17.0,45,1085,31,37892.48,4,16,6571,42.1,26.7
2023-06-28,18.0,48,1085,19,35919.53,4,16,7841,42.6,32.1
2023-06-29,19.0,51,1085,27,35947.19,4,16,6809,49.906,46.5
2023-06-30,20.0,54,1085,32,38969.64,4,16,7601,46.4,53.2
2023-07-01,21.0,57,1085,22,39092.38,4,16,6173,31.5,29.3
2023-07-02,22.0,60,1085,34,38638.15,4,16,6310,45.7,41.1
2023-07-03,23.0,63,1085,15,36407.32,4,16,6829,40.2,37.6
2023-07-04,24.0,65,1085,18,38663.28,4,16,3940,43.1,51.2
2023-07-05,25.0,67,1085,28,38219.82,4,16,8190,48.4,25.6
2023-07-06,26.0,70,1085,21,39606.47,4,16,8784,39.5,48.9
2023-07-07,27.0,72,1085,30,39629.16,4,16,8230,42.1,33.2
2023-07-08,28.0,70,1085,25,36854.39,4,16,6477,46.3,29.1
2023-07-09,29.0,67,1085,33,33359.45,4,16,5957,29.8,46.7
2023-07-10,30.0,65,1085,20,33185.38,4,16,6902,38.2,37.8
2023-07-11,31.0,63,1085,14,39233.29,4,16,5394,47.2,52.1
2023-07-12,32.0,60,1085,26,32467.92,4,16,7383,35.094,45.6
2023-07-13,33.0,57,1085,29,34773.24,4,16,9304,47.1,27.8
2023-07-14,32.0,54,1085,23,39645.27,4,16,7018,28.8,38.9
2023-07-15,31.0,51,1085,36,33828.91,4,16,4631,59.5,52.3
2023-07-16,30.0,48,1085,17,37142.57,4,16,4715,46.6,25.6
2023-07-17,29.0,45,1085,27,36149.26,4,16,8808,37.6,47.6
2023-07-18,28.0,42,1085,34,37280.91,4,16,7292,40.4,32.9
2023-07-19,27.0,39,1085,20,39840.23,4,16,4957,39.5,56.7
2023-07-20,26.0,36,1085,32,37892.48,4,16,4857,47.1,30.9
2023-07-21,25.0,33,1085,16,35919.53,4,16,4744,34.5,24.3
2023-07-22,24.0,30,1085,29,35947.19,4,16,4894,51.2,42.3
2023-07-23,23.0,27,1085,23,38969.64,4,16,7811,50.8,35.6
2023-07-24,22.0,24,1085,35,39092.38,4,16,4684,39.1,47.8
2023-07-25,21.0,27,1085,15,38638.15,4,16,9707,26.203,26.7
2023-07-26,20.0,30,1085,28,36407.32,4,16,7508,59.1,32.1
2023-07-27,19.0,33,1085,14,38663.28,4,16,3275,45.6,46.5
2023-07-28,18.0,36,1085,19,38219.82,4,16,7137,58.8,53.2
2023-07-29,17.0,39,1085,22,39606.47,4,16,7201,25.3,29.3
2023-07-30,16.0,42,1085,33,39629.16,4,16,6473,48.7,41.1
2023-07-31,15.0,45,1085,30,36854.39,4,16,3904,51.1,37.6
2023-08-01,16.0,48,1085,24,33359.45,4,16,7839,28.1,51.2
2023-08-02,17.0,51,1085,21,33185.38,4,16,4156,44.7,25.6
2023-08-03,18.0,54,1085,25,39233.29,4,16,6029,56.1,48.9
2023-08-04,19.0,57,1085,18,32467.92,4,16,2791,43.6,33.2
2023-08-05,20.0,60,1085,31,34773.24,4,16,2411,43.6,29.1
2023-08-06,21.0,63,1085,36,39645.27,4,16,2189,56.5,46.7
2023-08-07,22.0,65,1085,17,33828.91,4,16,3500,47.9,37.8
2023-08-08,26.0,60,1085,32,38969.64,4,16,17874,32.1,46.5
2023-08-09,27.0,63,1085,23,39092.38,4,16,13117,41.7,53.2
2023-08-10,28.0,65,1085,24,38638.15,4,16,21774,27.5,29.3
2023-08-11,29.0,67,1085,30,36407.32,4,16,16806,34.2,41.1
2023-08-12,30.0,70,1085,25,38663.28,4,16,12833,41.1,37.6
2023-08-13,31.0,72,1085,14,38219.82,4,16,17987,39.5,51.2
2023-08-14,32.0,70,1085,17,39606.47,4,16,16661,50.3,25.6
2023-08-15,33.0,67,1085,36,39629.16,4,16,7512,31.5,48.9
2023-08-16,32.0,65,1085,13,36854.39,4,16,13825,27.203,33.2
2023-08-17,31.0,63,1085,31,33359.45,4,16,18670,40.6,29.1
2023-08-18,30.0,60,1085,17,33185.38,4,16,14706,54.406,46.7
2023-08-19,29.0,57,1085,28,39233.29,4,16,14446,43.9,37.8
2023-08-20,28.0,54,1085,19,32467.92,4,16,14007,37.5,52.1
2023-08-21,27.0,51,1085,34,34773.24,4,16,15645,28.703,45.6
2023-08-22,26.0,48,1085,15,39645.27,4,16,19401,59.6,27.8
2023-08-23,25.0,45,1085,25,33828.91,4,16,10248,40.4,38.9
2023-08-24,24.0,42,1085,30,37142.57,4,16,18050,34.7,52.3
2023-08-25,23.0,39,1085,22,36149.26,4,16,21890,48.0,25.6
2023-08-26,22.0,36,1085,16,37280.91,4,16,18893,24.9,47.6
2023-08-27,21.0,33,1085,35,39840.23,4,16,21343,49.2,32.9
2023-08-28,20.0,30,1085,21,37892.48,4,16,12067,59.1,56.7
2023-08-29,19.0,27,1085,29,35919.53,4,16,21578,33.4,30.9
2023-08-30,18.0,24,1085,18,35947.19,4,16,20165,42.0,24.3
2023-08-31,17.0,27,1085,33,38969.64,4,16,20782,43.0,42.3
2023-09-01,16.0,30,1085,24,39092.38,4,16,7471,32.5,35.6
2023-09-02,15.0,33,1085,14,38638.15,4,16,4348,39.7,47.8
2023-09-03,16.0,36,1085,26,36407.32,4,16,2917,56.0,26.7
2023-09-04,17.0,39,1085,20,38663.28,4,16,8030,25.1,32.1
2023-05-28,18.0,42,845,27,38219.82,4,12,4775,55.0,46.5
2023-05-29,19.0,45,845,36,39606.47,4,12,9102,50.1,53.2
2023-05-30,20.0,48,845,23,39629.16,4,12,5603,38.9,29.3
2023-05-31,21.0,51,845,32,36854.39,4,12,3244,51.3,41.1
2023-06-01,22.0,54,845,13,33359.45,4,12,7888,44.6,37.6
2023-06-02,23.0,57,845,15,33185.38,4,12,3029,47.7,51.2
2023-06-03,24.0,60,845,19,39233.29,4,12,7022,41.8,25.6
2023-06-04,25.0,63,845,26,32467.92,4,12,5831,54.5,48.9
2023-06-05,26.0,65,845,22,34773.24,4,12,4335,46.6,33.2
2023-06-06,27.0,45,845,34,39645.27,4,12,7499,29.3,29.1
2023-06-07,28.0,42,845,31,33828.91,4,12,6236,53.4,46.7
2023-06-08,29.0,48,845,20,37142.57,4,12,9486,47.7,37.8
2023-06-09,30.0,40,845,28,36149.26,4,12,7287,39.2,52.1
2023-06-10,24.0,50,845,16,39106.91,4,12,5783,43.2,45.6
2023-06-11,22.0,55,845,33,39380.25,4,12,3901,59.1,27.8
2023-06-12,25.0,60,845,35,36571.11,4,12,6653,44.7,38.9
2023-06-13,23.0,52,845,27,38376.62,4,12,5505,40.1,52.3
2023-06-14,26.0,47,845,18,35946.85,4,12,3989,46.7,25.6
2023-06-15,27.0,43,845,21,39877.69,4,12,9825,44.5,47.6
2023-06-16,28.0,41,845,32,36389.27,4,12,3859,36.8,32.9
2023-06-17,26.0,39,845,23,38038.56,4,12,7501,25.4,56.7
2023-06-18,25.0,37,845,24,32973.88,4,12,7123,34.906,30.9
2023-06-19,23.0,35,845,30,36201.56,4,12,5895,37.2,24.3
2023-06-20,22.0,33,845,25,38679.52,4,12,3579,39.1,42.3
2023-06-21,21.0,35,845,14,36117.22,4,12,7432,33.1,35.6
2023-06-22,20.0,37,845,17,37857.42,4,12,4130,47.9,47.8
2023-06-23,19.0,40,845,36,37734.88,4,12,5311,36.7,26.7
2023-06-24,18.0,42,845,13,34868.21,4,12,2081,46.7,32.1
2023-06-25,19.0,45,845,27,36774.91,4,12,3410,52.406,46.5
2023-06-26,20.0,48,845,34,39760.73,4,12,2328,57.8,53.2
2023-06-27,22.0,51,845,20,35404.59,4,12,5502,35.5,29.3
2023-06-28,24.0,54,845,32,34715.79,4,12,3578,30.4,41.1
2023-06-29,25.0,57,845,16,39355.76,4,12,6223,34.7,37.6
2023-06-30,26.0,60,845,29,33827.45,4,12,6497,54.2,51.2
2023-07-01,27.0,63,845,23,38791.69,4,12,2953,54.3,25.6
2023-07-02,28.0,65,845,35,35186.59,4,12,8224,39.7,48.9
2023-07-03,29.0,63,845,15,39645.28,4,12,5177,38.9,33.2
2023-07-04,30.0,60,845,28,35878.54,4,12,9522,34.304,29.1
2023-07-05,31.0,57,845,14,38119.83,4,12,6869,44.1,46.7
2023-07-06,30.0,54,845,19,38805.92,4,12,2871,33.6,37.8
2023-07-07,29.0,51,845,22,35147.42,4,12,2960,54.1,52.1
2023-07-08,28.0,48,845,33,37480.27,4,12,9612,44.1,45.6
2023-07-09,27.0,45,845,30,39699.47,4,12,2998,31.1,27.8
2023-07-10,26.0,42,845,24,37816.58,4,12,4223,38.6,38.9
2023-07-11,25.0,39,845,21,33654.45,4,12,7945,56.3,52.3
2023-07-12,24.0,36,845,25,38905.16,4,12,4962,54.1,25.6
2023-07-13,23.0,33,845,18,37852.97,4,12,5589,52.5,47.6
2023-07-14,22.0,30,845,31,37199.22,4,12,7496,54.3,32.9
2023-07-15,21.0,27,845,36,33379.12,4,12,3685,44.5,56.7
2023-07-16,20.0,30,845,17,36393.65,4,12,3673,43.8,30.9
2023-07-17,19.0,33,845,26,39452.56,4,12,6415,34.7,24.3
2023-07-18,18.0,36,845,13,33825.67,4,12,9705,38.6,42.3
2023-07-19,17.0,39,845,16,37280.91,4,12,6839,42.406,35.6
2023-07-20,16.0,42,845,35,39840.23,4,12,3787,27.4,47.8
2023-07-21,17.0,45,845,31,37892.48,4,12,6571,42.1,26.7
2023-07-22,18.0,48,845,19,35919.53,4,12,7841,42.6,32.1
2023-07-23,19.0,51,845,27,35947.19,4,12,6809,49.906,46.5
2023-07-24,20.0,54,845,32,38969.64,4,12,7601,46.4,53.2
2023-07-25,21.0,57,845,22,39092.38,4,12,6173,31.5,29.3
2023-07-26,22.0,60,845,34,38638.15,4,12,6310,45.7,41.1
2023-07-27,23.0,63,845,15,36407.32,4,12,6829,40.2,37.6
2023-07-28,24.0,65,845,18,38663.28,4,12,3940,43.1,51.2
2023-07-29,25.0,67,845,28,38219.82,4,12,8190,48.4,25.6
2023-07-30,26.0,70,845,21,39606.47,4,12,8784,39.5,48.9
2023-07-31,27.0,72,845,30,39629.16,4,12,8230,42.1,33.2
2023-08-01,28.0,70,845,25,36854.39,4,12,6477,46.3,29.1
2023-08-02,29.0,67,845,33,33359.45,4,12,5957,29.8,46.7
2023-08-03,30.0,65,845,20,33185.38,4,12,6902,38.2,37.8
2023-08-04,31.0,63,845,14,39233.29,4,12,5394,47.2,52.1
2023-08-05,32.0,60,845,26,32467.92,4,12,7383,35.094,45.6
2023-08-06,33.0,57,845,29,34773.24,4,12,9304,47.1,27.8
2023-08-07,32.0,54,845,23,39645.27,4,12,7018,28.8,38.9
2023-08-08,31.0,51,845,36,33828.91,4,12,4631,59.5,52.3
2023-08-09,30.0,48,845,17,37142.57,4,12,4715,46.6,25.6
2023-08-10,29.0,45,845,27,36149.26,4,12,8808,37.6,47.6
2023-08-11,28.0,42,845,34,37280.91,4,12,7292,40.4,32.9
2023-08-12,27.0,39,845,20,39840.23,4,12,4957,39.5,56.7
2023-08-13,26.0,36,845,32,37892.48,4,12,4857,47.1,30.9
2023-08-14,25.0,33,845,16,35919.53,4,12,4744,34.5,24.3
2023-08-15,24.0,30,845,29,35947.19,4,12,4894,51.2,42.3
2023-08-16,23.0,27,845,23,38969.64,4,12,7811,50.8,35.6
2023-08-17,22.0,24,845,35,39092.38,4,12,4684,39.1,47.8
2023-08-18,21.0,27,845,15,38638.15,4,12,9707,26.203,26.7
2023-08-19,20.0,30,845,28,36407.32,4,12,7508,59.1,32.1
2023-08-20,19.0,33,845,14,38663.28,4,12,3275,45.6,46.5
2023-08-21,18.0,36,845,19,38219.82,4,12,7137,58.8,53.2
2023-08-22,17.0,39,845,22,39606.47,4,12,7201,25.3,29.3
2023-08-23,16.0,42,845,33,39629.16,4,12,6473,48.7,41.1
2023-08-24,15.0,45,845,30,36854.39,4,12,3904,51.1,37.6
2023-08-25,16.0,48,845,24,33359.45,4,12,7839,28.1,51.2
2023-08-26,17.0,51,845,21,33185.38,4,12,4156,44.7,25.6
2023-08-27,18.0,54,845,25,39233.29,4,12,6029,56.1,48.9
2023-08-28,19.0,57,845,18,32467.92,4,12,2791,43.6,33.2
2023-08-29,20.0,60,845,31,34773.24,4,12,2411,43.6,29.1
2023-08-30,21.0,63,845,36,39645.27,4,12,2189,56.5,46.7
2023-08-31,22.0,65,845,17,33828.91,4,12,3500,47.9,37.8
2023-09-01,26.0,60,845,32,38969.64,4,12,17874,32.1,46.5
2023-09-02,27.0,63,845,23,39092.38,4,12,13117,41.7,53.2
2023-09-03,28.0,65,845,24,38638.15,4,12,21774,27.5,29.3
2023-09-04,29.0,67,845,30,36407.32,4,12,16806,34.2,41.1
2023-05-28,30.0,70,754,25,38663.28,10,12,12833,41.1,37.6
2023-05-29,31.0,72,754,14,38219.82,10,12,17987,39.5,51.2
2023-05-30,32.0,70,754,17,39606.47,10,12,16661,50.3,25.6
